[2024-07-17T02:06:20.624+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-17T02:06:20.655+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-15T21:40:00+00:00 [queued]>
[2024-07-17T02:06:20.660+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_ticker.etl_btc_mxn scheduled__2024-07-15T21:40:00+00:00 [queued]>
[2024-07-17T02:06:20.660+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-07-17T02:06:20.668+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): etl_btc_mxn> on 2024-07-15 21:40:00+00:00
[2024-07-17T02:06:20.674+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61 DeprecationWarning: This process (pid=33362) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-07-17T02:06:26.515+0000] {logging_mixin.py:188} WARNING -   1%|          | 5/600 [00:05<11:23,  1.15s/it]
[2024-07-17T02:06:27.675+0000] {logging_mixin.py:188} WARNING -   1%|1         | 6/600 [00:06<11:24,  1.15s/it]
[2024-07-17T02:06:28.814+0000] {logging_mixin.py:188} WARNING -   1%|1         | 7/600 [00:08<11:20,  1.15s/it]
[2024-07-17T02:06:29.960+0000] {logging_mixin.py:188} WARNING -   1%|1         | 8/600 [00:09<11:19,  1.15s/it]
[2024-07-17T02:06:31.114+0000] {logging_mixin.py:188} WARNING -   2%|1         | 9/600 [00:10<11:19,  1.15s/it]
[2024-07-17T02:06:32.243+0000] {logging_mixin.py:188} WARNING -   2%|1         | 10/600 [00:11<11:14,  1.14s/it]
[2024-07-17T02:06:33.400+0000] {logging_mixin.py:188} WARNING -   2%|1         | 11/600 [00:12<11:15,  1.15s/it]
[2024-07-17T02:06:34.542+0000] {logging_mixin.py:188} WARNING -   2%|2         | 12/600 [00:13<11:13,  1.15s/it]
[2024-07-17T02:06:35.691+0000] {logging_mixin.py:188} WARNING -   2%|2         | 13/600 [00:14<11:13,  1.15s/it]
[2024-07-17T02:06:36.831+0000] {logging_mixin.py:188} WARNING -   2%|2         | 14/600 [00:16<11:10,  1.14s/it]
[2024-07-17T02:06:37.973+0000] {logging_mixin.py:188} WARNING -   2%|2         | 15/600 [00:17<11:09,  1.14s/it]
[2024-07-17T02:06:39.116+0000] {logging_mixin.py:188} WARNING -   3%|2         | 16/600 [00:18<11:07,  1.14s/it]
[2024-07-17T02:06:40.250+0000] {logging_mixin.py:188} WARNING -   3%|2         | 17/600 [00:19<11:05,  1.14s/it]
[2024-07-17T02:06:41.394+0000] {logging_mixin.py:188} WARNING -   3%|3         | 18/600 [00:20<11:04,  1.14s/it]
[2024-07-17T02:06:42.549+0000] {logging_mixin.py:188} WARNING -   3%|3         | 19/600 [00:21<11:05,  1.15s/it]
[2024-07-17T02:06:43.699+0000] {logging_mixin.py:188} WARNING -   3%|3         | 20/600 [00:22<11:05,  1.15s/it]
[2024-07-17T02:06:44.850+0000] {logging_mixin.py:188} WARNING -   4%|3         | 21/600 [00:24<11:04,  1.15s/it]
[2024-07-17T02:06:46.000+0000] {logging_mixin.py:188} WARNING -   4%|3         | 22/600 [00:25<11:03,  1.15s/it]
[2024-07-17T02:06:47.143+0000] {logging_mixin.py:188} WARNING -   4%|3         | 23/600 [00:26<11:01,  1.15s/it]
[2024-07-17T02:06:48.284+0000] {logging_mixin.py:188} WARNING -   4%|4         | 24/600 [00:27<10:59,  1.15s/it]
[2024-07-17T02:06:49.440+0000] {logging_mixin.py:188} WARNING -   4%|4         | 25/600 [00:28<11:00,  1.15s/it]
[2024-07-17T02:06:50.590+0000] {logging_mixin.py:188} WARNING -   4%|4         | 26/600 [00:29<10:59,  1.15s/it]
[2024-07-17T02:06:51.735+0000] {logging_mixin.py:188} WARNING -   4%|4         | 27/600 [00:30<10:57,  1.15s/it]
[2024-07-17T02:06:52.874+0000] {logging_mixin.py:188} WARNING -   5%|4         | 28/600 [00:32<10:55,  1.15s/it]
[2024-07-17T02:06:54.020+0000] {logging_mixin.py:188} WARNING -   5%|4         | 29/600 [00:33<10:53,  1.15s/it]
[2024-07-17T02:06:55.163+0000] {logging_mixin.py:188} WARNING -   5%|5         | 30/600 [00:34<10:52,  1.14s/it]
[2024-07-17T02:06:56.309+0000] {logging_mixin.py:188} WARNING -   5%|5         | 31/600 [00:35<10:51,  1.15s/it]
[2024-07-17T02:06:57.467+0000] {logging_mixin.py:188} WARNING -   5%|5         | 32/600 [00:36<10:52,  1.15s/it]
[2024-07-17T02:06:58.665+0000] {logging_mixin.py:188} WARNING -   6%|5         | 33/600 [00:37<10:59,  1.16s/it]
[2024-07-17T02:06:59.836+0000] {logging_mixin.py:188} WARNING -   6%|5         | 34/600 [00:39<10:59,  1.17s/it]
[2024-07-17T02:07:01.334+0000] {logging_mixin.py:188} WARNING -   6%|5         | 35/600 [00:40<11:55,  1.27s/it]
[2024-07-17T02:07:02.483+0000] {logging_mixin.py:188} WARNING -   6%|6         | 36/600 [00:41<11:33,  1.23s/it]
[2024-07-17T02:07:03.671+0000] {logging_mixin.py:188} WARNING -   6%|6         | 37/600 [00:42<11:25,  1.22s/it]
[2024-07-17T02:07:04.811+0000] {logging_mixin.py:188} WARNING -   6%|6         | 38/600 [00:44<11:11,  1.19s/it]
[2024-07-17T02:07:05.958+0000] {logging_mixin.py:188} WARNING -   6%|6         | 39/600 [00:45<11:02,  1.18s/it]
[2024-07-17T02:07:07.115+0000] {logging_mixin.py:188} WARNING -   7%|6         | 40/600 [00:46<10:56,  1.17s/it]
[2024-07-17T02:07:08.279+0000] {logging_mixin.py:188} WARNING -   7%|6         | 41/600 [00:47<10:54,  1.17s/it]
[2024-07-17T02:07:09.421+0000] {logging_mixin.py:188} WARNING -   7%|7         | 42/600 [00:48<10:48,  1.16s/it]
[2024-07-17T02:07:10.577+0000] {logging_mixin.py:188} WARNING -   7%|7         | 43/600 [00:49<10:46,  1.16s/it]
[2024-07-17T02:07:11.749+0000] {logging_mixin.py:188} WARNING -   7%|7         | 44/600 [00:50<10:46,  1.16s/it]
[2024-07-17T02:07:12.901+0000] {logging_mixin.py:188} WARNING -   8%|7         | 45/600 [00:52<10:43,  1.16s/it]
[2024-07-17T02:07:14.065+0000] {logging_mixin.py:188} WARNING -   8%|7         | 46/600 [00:53<10:43,  1.16s/it]
[2024-07-17T02:07:15.226+0000] {logging_mixin.py:188} WARNING -   8%|7         | 47/600 [00:54<10:42,  1.16s/it]
[2024-07-17T02:07:16.420+0000] {logging_mixin.py:188} WARNING -   8%|8         | 48/600 [00:55<10:46,  1.17s/it]
[2024-07-17T02:07:17.567+0000] {logging_mixin.py:188} WARNING -   8%|8         | 49/600 [00:56<10:41,  1.16s/it]
[2024-07-17T02:07:18.729+0000] {logging_mixin.py:188} WARNING -   8%|8         | 50/600 [00:57<10:39,  1.16s/it]
[2024-07-17T02:07:19.899+0000] {logging_mixin.py:188} WARNING -   8%|8         | 51/600 [00:59<10:39,  1.17s/it]
[2024-07-17T02:07:21.056+0000] {logging_mixin.py:188} WARNING -   9%|8         | 52/600 [01:00<10:37,  1.16s/it]
[2024-07-17T02:07:22.208+0000] {logging_mixin.py:188} WARNING -   9%|8         | 53/600 [01:01<10:34,  1.16s/it]
[2024-07-17T02:07:23.370+0000] {logging_mixin.py:188} WARNING -   9%|9         | 54/600 [01:02<10:33,  1.16s/it]
[2024-07-17T02:07:24.508+0000] {logging_mixin.py:188} WARNING -   9%|9         | 55/600 [01:03<10:28,  1.15s/it]
[2024-07-17T02:07:25.665+0000] {logging_mixin.py:188} WARNING -   9%|9         | 56/600 [01:04<10:28,  1.15s/it]
[2024-07-17T02:07:26.823+0000] {logging_mixin.py:188} WARNING -  10%|9         | 57/600 [01:06<10:27,  1.16s/it]
[2024-07-17T02:07:28.271+0000] {logging_mixin.py:188} WARNING -  10%|9         | 58/600 [01:07<11:13,  1.24s/it]
[2024-07-17T02:07:29.416+0000] {logging_mixin.py:188} WARNING -  10%|9         | 59/600 [01:08<10:56,  1.21s/it]
[2024-07-17T02:07:30.553+0000] {logging_mixin.py:188} WARNING -  10%|#         | 60/600 [01:09<10:42,  1.19s/it]
[2024-07-17T02:07:31.704+0000] {logging_mixin.py:188} WARNING -  10%|#         | 61/600 [01:10<10:35,  1.18s/it]
[2024-07-17T02:07:32.870+0000] {logging_mixin.py:188} WARNING -  10%|#         | 62/600 [01:12<10:32,  1.17s/it]
[2024-07-17T02:07:35.010+0000] {logging_mixin.py:188} WARNING -  10%|#         | 63/600 [01:14<13:06,  1.46s/it]
[2024-07-17T02:07:36.179+0000] {logging_mixin.py:188} WARNING -  11%|#         | 64/600 [01:15<12:17,  1.38s/it]
[2024-07-17T02:07:37.325+0000] {logging_mixin.py:188} WARNING -  11%|#         | 65/600 [01:16<11:39,  1.31s/it]
[2024-07-17T02:07:38.543+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 66/600 [01:17<11:23,  1.28s/it]
[2024-07-17T02:07:39.731+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 67/600 [01:18<11:07,  1.25s/it]
[2024-07-17T02:07:40.920+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 68/600 [01:20<10:56,  1.23s/it]
[2024-07-17T02:07:42.071+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 69/600 [01:21<10:41,  1.21s/it]
[2024-07-17T02:07:43.243+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 70/600 [01:22<10:34,  1.20s/it]
[2024-07-17T02:07:44.391+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 71/600 [01:23<10:25,  1.18s/it]
[2024-07-17T02:07:45.572+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 72/600 [01:24<10:24,  1.18s/it]
[2024-07-17T02:07:46.839+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 73/600 [01:26<10:36,  1.21s/it]
[2024-07-17T02:07:47.981+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 74/600 [01:27<10:24,  1.19s/it]
[2024-07-17T02:07:49.136+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 75/600 [01:28<10:18,  1.18s/it]
[2024-07-17T02:07:50.283+0000] {logging_mixin.py:188} WARNING -  13%|#2        | 76/600 [01:29<10:12,  1.17s/it]
[2024-07-17T02:07:51.457+0000] {logging_mixin.py:188} WARNING -  13%|#2        | 77/600 [01:30<10:12,  1.17s/it]
[2024-07-17T02:07:52.588+0000] {logging_mixin.py:188} WARNING -  13%|#3        | 78/600 [01:31<10:04,  1.16s/it]
[2024-07-17T02:07:53.734+0000] {logging_mixin.py:188} WARNING -  13%|#3        | 79/600 [01:32<10:01,  1.15s/it]
[2024-07-17T02:07:54.880+0000] {logging_mixin.py:188} WARNING -  13%|#3        | 80/600 [01:34<09:59,  1.15s/it]
[2024-07-17T02:07:56.014+0000] {logging_mixin.py:188} WARNING -  14%|#3        | 81/600 [01:35<09:55,  1.15s/it]
[2024-07-17T02:07:57.160+0000] {logging_mixin.py:188} WARNING -  14%|#3        | 82/600 [01:36<09:53,  1.15s/it]
[2024-07-17T02:07:58.323+0000] {logging_mixin.py:188} WARNING -  14%|#3        | 83/600 [01:37<09:55,  1.15s/it]
[2024-07-17T02:07:59.464+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 84/600 [01:38<09:52,  1.15s/it]
[2024-07-17T02:08:00.605+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 85/600 [01:39<09:50,  1.15s/it]
[2024-07-17T02:08:01.777+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 86/600 [01:41<09:50,  1.15s/it]
[2024-07-17T02:08:02.953+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 87/600 [01:42<09:55,  1.16s/it]
[2024-07-17T02:08:04.087+0000] {logging_mixin.py:188} WARNING -  15%|#4        | 88/600 [01:43<09:50,  1.15s/it]
[2024-07-17T02:08:05.277+0000] {logging_mixin.py:188} WARNING -  15%|#4        | 89/600 [01:44<09:54,  1.16s/it]
[2024-07-17T02:08:06.746+0000] {logging_mixin.py:188} WARNING -  15%|#5        | 90/600 [01:45<10:40,  1.26s/it]
[2024-07-17T02:08:07.943+0000] {logging_mixin.py:188} WARNING -  15%|#5        | 91/600 [01:47<10:30,  1.24s/it]
[2024-07-17T02:08:09.101+0000] {logging_mixin.py:188} WARNING -  15%|#5        | 92/600 [01:48<10:16,  1.21s/it]
[2024-07-17T02:08:10.247+0000] {logging_mixin.py:188} WARNING -  16%|#5        | 93/600 [01:49<10:05,  1.19s/it]
[2024-07-17T02:08:11.409+0000] {logging_mixin.py:188} WARNING -  16%|#5        | 94/600 [01:50<09:59,  1.18s/it]
[2024-07-17T02:08:12.564+0000] {logging_mixin.py:188} WARNING -  16%|#5        | 95/600 [01:51<09:53,  1.18s/it]
[2024-07-17T02:08:13.741+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 96/600 [01:52<09:52,  1.18s/it]
[2024-07-17T02:08:14.884+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 97/600 [01:54<09:46,  1.17s/it]
[2024-07-17T02:08:16.029+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 98/600 [01:55<09:42,  1.16s/it]
[2024-07-17T02:08:17.189+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 99/600 [01:56<09:41,  1.16s/it]
[2024-07-17T02:08:18.339+0000] {logging_mixin.py:188} WARNING -  17%|#6        | 100/600 [01:57<09:38,  1.16s/it]
[2024-07-17T02:08:19.495+0000] {logging_mixin.py:188} WARNING -  17%|#6        | 101/600 [01:58<09:37,  1.16s/it]
[2024-07-17T02:08:20.648+0000] {logging_mixin.py:188} WARNING -  17%|#7        | 102/600 [01:59<09:35,  1.16s/it]
[2024-07-17T02:08:21.798+0000] {logging_mixin.py:188} WARNING -  17%|#7        | 103/600 [02:01<09:33,  1.15s/it]
[2024-07-17T02:08:22.952+0000] {logging_mixin.py:188} WARNING -  17%|#7        | 104/600 [02:02<09:32,  1.15s/it]
[2024-07-17T02:08:24.086+0000] {logging_mixin.py:188} WARNING -  18%|#7        | 105/600 [02:03<09:28,  1.15s/it]
[2024-07-17T02:08:25.224+0000] {logging_mixin.py:188} WARNING -  18%|#7        | 106/600 [02:04<09:25,  1.14s/it]
[2024-07-17T02:08:26.369+0000] {logging_mixin.py:188} WARNING -  18%|#7        | 107/600 [02:05<09:24,  1.15s/it]
[2024-07-17T02:08:27.530+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 108/600 [02:06<09:25,  1.15s/it]
[2024-07-17T02:08:28.684+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 109/600 [02:07<09:25,  1.15s/it]
[2024-07-17T02:08:29.833+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 110/600 [02:09<09:23,  1.15s/it]
[2024-07-17T02:08:30.975+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 111/600 [02:10<09:21,  1.15s/it]
[2024-07-17T02:08:32.126+0000] {logging_mixin.py:188} WARNING -  19%|#8        | 112/600 [02:11<09:20,  1.15s/it]
[2024-07-17T02:08:33.290+0000] {logging_mixin.py:188} WARNING -  19%|#8        | 113/600 [02:12<09:21,  1.15s/it]
[2024-07-17T02:08:34.446+0000] {logging_mixin.py:188} WARNING -  19%|#9        | 114/600 [02:13<09:20,  1.15s/it]
[2024-07-17T02:08:35.578+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:34+00:00', 'book': 'btc_mxn', 'bid': 1160380.0, 'ask': 1162650.0, 'spread': 0.19524362447856192}
[2024-07-17T02:08:35.964+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:35.965+0000] {logging_mixin.py:188} WARNING -  19%|#9        | 115/600 [02:15<10:12,  1.26s/it]
[2024-07-17T02:08:37.097+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:35+00:00', 'book': 'btc_mxn', 'bid': 1160380.0, 'ask': 1162650.0, 'spread': 0.19524362447856192}
[2024-07-17T02:08:37.481+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:37.482+0000] {logging_mixin.py:188} WARNING -  19%|#9        | 116/600 [02:16<10:48,  1.34s/it]
[2024-07-17T02:08:38.685+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:37+00:00', 'book': 'btc_mxn', 'bid': 1160380.0, 'ask': 1162650.0, 'spread': 0.19524362447856192}
[2024-07-17T02:08:39.080+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:39.082+0000] {logging_mixin.py:188} WARNING -  20%|#9        | 117/600 [02:18<11:24,  1.42s/it]
[2024-07-17T02:08:40.216+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:38+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:40.608+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:40.609+0000] {logging_mixin.py:188} WARNING -  20%|#9        | 118/600 [02:19<11:39,  1.45s/it]
[2024-07-17T02:08:41.769+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:40+00:00', 'book': 'btc_mxn', 'bid': 1160540.0, 'ask': 1162650.0, 'spread': 0.18148195931707736}
[2024-07-17T02:08:42.160+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:42.162+0000] {logging_mixin.py:188} WARNING -  20%|#9        | 119/600 [02:21<11:52,  1.48s/it]
[2024-07-17T02:08:43.314+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:41+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:43.701+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:43.704+0000] {logging_mixin.py:188} WARNING -  20%|##        | 120/600 [02:22<11:59,  1.50s/it]
[2024-07-17T02:08:44.844+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:43+00:00', 'book': 'btc_mxn', 'bid': 1160640.0, 'ask': 1162650.0, 'spread': 0.17288091859114954}
[2024-07-17T02:08:45.236+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:45.237+0000] {logging_mixin.py:188} WARNING -  20%|##        | 121/600 [02:24<12:03,  1.51s/it]
[2024-07-17T02:08:46.371+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:44+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:46.760+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:46.761+0000] {logging_mixin.py:188} WARNING -  20%|##        | 122/600 [02:25<12:03,  1.51s/it]
[2024-07-17T02:08:47.897+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:46+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:48.280+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:48.281+0000] {logging_mixin.py:188} WARNING -  20%|##        | 123/600 [02:27<12:02,  1.52s/it]
[2024-07-17T02:08:49.419+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:47+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:49.803+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:49.804+0000] {logging_mixin.py:188} WARNING -  21%|##        | 124/600 [02:29<12:02,  1.52s/it]
[2024-07-17T02:08:50.948+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:49+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:51.348+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:51.349+0000] {logging_mixin.py:188} WARNING -  21%|##        | 125/600 [02:30<12:04,  1.53s/it]
[2024-07-17T02:08:52.788+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:51+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:53.169+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:53.171+0000] {logging_mixin.py:188} WARNING -  21%|##1       | 126/600 [02:32<12:45,  1.61s/it]
[2024-07-17T02:08:54.317+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:52+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:54.704+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:54.705+0000] {logging_mixin.py:188} WARNING -  21%|##1       | 127/600 [02:33<12:32,  1.59s/it]
[2024-07-17T02:08:55.846+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:54+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:56.238+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:56.242+0000] {logging_mixin.py:188} WARNING -  21%|##1       | 128/600 [02:35<12:23,  1.57s/it]
[2024-07-17T02:08:57.426+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:55+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:57.822+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:57.825+0000] {logging_mixin.py:188} WARNING -  22%|##1       | 129/600 [02:37<12:22,  1.58s/it]
[2024-07-17T02:08:58.972+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:57+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:08:59.377+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:08:59.379+0000] {logging_mixin.py:188} WARNING -  22%|##1       | 130/600 [02:38<12:17,  1.57s/it]
[2024-07-17T02:09:00.541+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:08:59+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:09:00.930+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:09:00.931+0000] {logging_mixin.py:188} WARNING -  22%|##1       | 131/600 [02:40<12:13,  1.56s/it]
[2024-07-17T02:09:02.086+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:09:00+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
[2024-07-17T02:09:02.473+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T02:09:02.475+0000] {logging_mixin.py:188} WARNING -  22%|##2       | 132/600 [02:41<12:09,  1.56s/it]
[2024-07-17T02:09:03.644+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T02:09:02+00:00', 'book': 'btc_mxn', 'bid': 1160500.0, 'ask': 1162650.0, 'spread': 0.1849223756074485}
