[2024-07-17T03:22:00.531+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-17T03:22:00.550+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_ticker.etl_usd_mxn scheduled__2024-07-16T05:10:00+00:00 [queued]>
[2024-07-17T03:22:00.556+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_ticker.etl_usd_mxn scheduled__2024-07-16T05:10:00+00:00 [queued]>
[2024-07-17T03:22:00.556+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2024-07-17T03:22:00.563+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): etl_usd_mxn> on 2024-07-16 05:10:00+00:00
[2024-07-17T03:22:00.567+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61 DeprecationWarning: This process (pid=36752) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-07-17T03:23:08.393+0000] {logging_mixin.py:188} WARNING -  10%|9         | 58/600 [01:07<10:27,  1.16s/it]
[2024-07-17T03:23:09.601+0000] {logging_mixin.py:188} WARNING -  10%|9         | 59/600 [01:08<10:34,  1.17s/it]
[2024-07-17T03:23:10.748+0000] {logging_mixin.py:188} WARNING -  10%|#         | 60/600 [01:10<10:29,  1.17s/it]
[2024-07-17T03:23:11.909+0000] {logging_mixin.py:188} WARNING -  10%|#         | 61/600 [01:11<10:27,  1.16s/it]
[2024-07-17T03:23:13.119+0000] {logging_mixin.py:188} WARNING -  10%|#         | 62/600 [01:12<10:33,  1.18s/it]
[2024-07-17T03:23:14.286+0000] {logging_mixin.py:188} WARNING -  10%|#         | 63/600 [01:13<10:30,  1.17s/it]
[2024-07-17T03:23:15.441+0000] {logging_mixin.py:188} WARNING -  11%|#         | 64/600 [01:14<10:26,  1.17s/it]
[2024-07-17T03:23:16.590+0000] {logging_mixin.py:188} WARNING -  11%|#         | 65/600 [01:15<10:22,  1.16s/it]
[2024-07-17T03:23:17.746+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 66/600 [01:17<10:19,  1.16s/it]
[2024-07-17T03:23:18.890+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 67/600 [01:18<10:15,  1.16s/it]
[2024-07-17T03:23:20.021+0000] {logging_mixin.py:188} WARNING -  11%|#1        | 68/600 [01:19<10:10,  1.15s/it]
[2024-07-17T03:23:21.155+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 69/600 [01:20<10:07,  1.14s/it]
[2024-07-17T03:23:22.295+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 70/600 [01:21<10:05,  1.14s/it]
[2024-07-17T03:23:23.443+0000] {logging_mixin.py:188} WARNING -  12%|#1        | 71/600 [01:22<10:05,  1.14s/it]
[2024-07-17T03:23:24.607+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 72/600 [01:23<10:07,  1.15s/it]
[2024-07-17T03:23:25.760+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 73/600 [01:25<10:06,  1.15s/it]
[2024-07-17T03:23:26.920+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 74/600 [01:26<10:06,  1.15s/it]
[2024-07-17T03:23:28.071+0000] {logging_mixin.py:188} WARNING -  12%|#2        | 75/600 [01:27<10:05,  1.15s/it]
[2024-07-17T03:23:29.241+0000] {logging_mixin.py:188} WARNING -  13%|#2        | 76/600 [01:28<10:06,  1.16s/it]
[2024-07-17T03:23:30.401+0000] {logging_mixin.py:188} WARNING -  13%|#2        | 77/600 [01:29<10:05,  1.16s/it]
[2024-07-17T03:23:31.551+0000] {logging_mixin.py:188} WARNING -  13%|#3        | 78/600 [01:30<10:03,  1.16s/it]
[2024-07-17T03:23:32.722+0000] {logging_mixin.py:188} WARNING -  13%|#3        | 79/600 [01:32<10:04,  1.16s/it]
[2024-07-17T03:23:33.942+0000] {logging_mixin.py:188} WARNING -  13%|#3        | 80/600 [01:33<10:12,  1.18s/it]
[2024-07-17T03:23:35.525+0000] {logging_mixin.py:188} WARNING -  14%|#3        | 81/600 [01:34<11:14,  1.30s/it]
[2024-07-17T03:23:36.704+0000] {logging_mixin.py:188} WARNING -  14%|#3        | 82/600 [01:36<10:54,  1.26s/it]
[2024-07-17T03:23:37.874+0000] {logging_mixin.py:188} WARNING -  14%|#3        | 83/600 [01:37<10:38,  1.24s/it]
[2024-07-17T03:23:39.086+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 84/600 [01:38<10:33,  1.23s/it]
[2024-07-17T03:23:40.238+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 85/600 [01:39<10:20,  1.21s/it]
[2024-07-17T03:23:41.389+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 86/600 [01:40<10:11,  1.19s/it]
[2024-07-17T03:23:42.618+0000] {logging_mixin.py:188} WARNING -  14%|#4        | 87/600 [01:41<10:16,  1.20s/it]
[2024-07-17T03:23:43.789+0000] {logging_mixin.py:188} WARNING -  15%|#4        | 88/600 [01:43<10:10,  1.19s/it]
[2024-07-17T03:23:44.962+0000] {logging_mixin.py:188} WARNING -  15%|#4        | 89/600 [01:44<10:06,  1.19s/it]
[2024-07-17T03:23:46.132+0000] {logging_mixin.py:188} WARNING -  15%|#5        | 90/600 [01:45<10:02,  1.18s/it]
[2024-07-17T03:23:47.267+0000] {logging_mixin.py:188} WARNING -  15%|#5        | 91/600 [01:46<09:54,  1.17s/it]
[2024-07-17T03:23:48.400+0000] {logging_mixin.py:188} WARNING -  15%|#5        | 92/600 [01:47<09:47,  1.16s/it]
[2024-07-17T03:23:49.595+0000] {logging_mixin.py:188} WARNING -  16%|#5        | 93/600 [01:48<09:52,  1.17s/it]
[2024-07-17T03:23:50.758+0000] {logging_mixin.py:188} WARNING -  16%|#5        | 94/600 [01:50<09:50,  1.17s/it]
[2024-07-17T03:23:51.910+0000] {logging_mixin.py:188} WARNING -  16%|#5        | 95/600 [01:51<09:47,  1.16s/it]
[2024-07-17T03:23:53.056+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 96/600 [01:52<09:43,  1.16s/it]
[2024-07-17T03:23:54.209+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 97/600 [01:53<09:41,  1.16s/it]
[2024-07-17T03:23:55.358+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 98/600 [01:54<09:39,  1.15s/it]
[2024-07-17T03:23:56.513+0000] {logging_mixin.py:188} WARNING -  16%|#6        | 99/600 [01:55<09:38,  1.15s/it]
[2024-07-17T03:23:57.672+0000] {logging_mixin.py:188} WARNING -  17%|#6        | 100/600 [01:57<09:37,  1.16s/it]
[2024-07-17T03:23:58.819+0000] {logging_mixin.py:188} WARNING -  17%|#6        | 101/600 [01:58<09:35,  1.15s/it]
[2024-07-17T03:24:00.016+0000] {logging_mixin.py:188} WARNING -  17%|#7        | 102/600 [01:59<09:40,  1.17s/it]
[2024-07-17T03:24:01.282+0000] {logging_mixin.py:188} WARNING -  17%|#7        | 103/600 [02:00<09:54,  1.20s/it]
[2024-07-17T03:24:02.437+0000] {logging_mixin.py:188} WARNING -  17%|#7        | 104/600 [02:01<09:47,  1.18s/it]
[2024-07-17T03:24:03.577+0000] {logging_mixin.py:188} WARNING -  18%|#7        | 105/600 [02:02<09:39,  1.17s/it]
[2024-07-17T03:24:04.725+0000] {logging_mixin.py:188} WARNING -  18%|#7        | 106/600 [02:04<09:34,  1.16s/it]
[2024-07-17T03:24:05.867+0000] {logging_mixin.py:188} WARNING -  18%|#7        | 107/600 [02:05<09:30,  1.16s/it]
[2024-07-17T03:24:07.020+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 108/600 [02:06<09:28,  1.16s/it]
[2024-07-17T03:24:08.237+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 109/600 [02:07<09:36,  1.17s/it]
[2024-07-17T03:24:09.387+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 110/600 [02:08<09:31,  1.17s/it]
[2024-07-17T03:24:10.530+0000] {logging_mixin.py:188} WARNING -  18%|#8        | 111/600 [02:09<09:27,  1.16s/it]
[2024-07-17T03:24:11.676+0000] {logging_mixin.py:188} WARNING -  19%|#8        | 112/600 [02:11<09:24,  1.16s/it]
[2024-07-17T03:24:12.864+0000] {logging_mixin.py:188} WARNING -  19%|#8        | 113/600 [02:12<09:27,  1.17s/it]
[2024-07-17T03:24:14.022+0000] {logging_mixin.py:188} WARNING -  19%|#9        | 114/600 [02:13<09:25,  1.16s/it]
[2024-07-17T03:24:15.167+0000] {logging_mixin.py:188} WARNING -  19%|#9        | 115/600 [02:14<09:21,  1.16s/it]
[2024-07-17T03:24:16.341+0000] {logging_mixin.py:188} WARNING -  19%|#9        | 116/600 [02:15<09:22,  1.16s/it]
[2024-07-17T03:24:17.489+0000] {logging_mixin.py:188} WARNING -  20%|#9        | 117/600 [02:16<09:19,  1.16s/it]
[2024-07-17T03:24:18.634+0000] {logging_mixin.py:188} WARNING -  20%|#9        | 118/600 [02:17<09:16,  1.15s/it]
[2024-07-17T03:24:19.771+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:18+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:20.170+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:20.171+0000] {logging_mixin.py:188} WARNING -  20%|#9        | 119/600 [02:19<10:10,  1.27s/it]
[2024-07-17T03:24:21.379+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:19+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:21.814+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:21.818+0000] {logging_mixin.py:188} WARNING -  20%|##        | 120/600 [02:21<11:03,  1.38s/it]
[2024-07-17T03:24:22.944+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:21+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:23.339+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:23.341+0000] {logging_mixin.py:188} WARNING -  20%|##        | 121/600 [02:22<11:22,  1.42s/it]
[2024-07-17T03:24:24.477+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:22+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:24.869+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:24.870+0000] {logging_mixin.py:188} WARNING -  20%|##        | 122/600 [02:24<11:36,  1.46s/it]
[2024-07-17T03:24:26.014+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:24+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:26.415+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:26.416+0000] {logging_mixin.py:188} WARNING -  20%|##        | 123/600 [02:25<11:47,  1.48s/it]
[2024-07-17T03:24:27.561+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:26+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:27.962+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:27.963+0000] {logging_mixin.py:188} WARNING -  21%|##        | 124/600 [02:27<11:55,  1.50s/it]
[2024-07-17T03:24:29.110+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:27+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:29.501+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:29.502+0000] {logging_mixin.py:188} WARNING -  21%|##        | 125/600 [02:28<11:58,  1.51s/it]
[2024-07-17T03:24:30.653+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:29+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:31.108+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:31.118+0000] {logging_mixin.py:188} WARNING -  21%|##1       | 126/600 [02:30<12:11,  1.54s/it]
[2024-07-17T03:24:32.283+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:30+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:32.688+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:32.690+0000] {logging_mixin.py:188} WARNING -  21%|##1       | 127/600 [02:32<12:14,  1.55s/it]
[2024-07-17T03:24:33.844+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:32+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:34.244+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:34.245+0000] {logging_mixin.py:188} WARNING -  21%|##1       | 128/600 [02:33<12:13,  1.55s/it]
[2024-07-17T03:24:35.412+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:33+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:35.807+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:35.810+0000] {logging_mixin.py:188} WARNING -  22%|##1       | 129/600 [02:35<12:13,  1.56s/it]
[2024-07-17T03:24:36.968+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:35+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:37.372+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:37.373+0000] {logging_mixin.py:188} WARNING -  22%|##1       | 130/600 [02:36<12:12,  1.56s/it]
[2024-07-17T03:24:38.503+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:36+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:38.904+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:38.905+0000] {logging_mixin.py:188} WARNING -  22%|##1       | 131/600 [02:38<12:07,  1.55s/it]
[2024-07-17T03:24:40.052+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:38+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:40.444+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:40.446+0000] {logging_mixin.py:188} WARNING -  22%|##2       | 132/600 [02:39<12:04,  1.55s/it]
[2024-07-17T03:24:41.574+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:40+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:41.978+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:41.979+0000] {logging_mixin.py:188} WARNING -  22%|##2       | 133/600 [02:41<12:00,  1.54s/it]
[2024-07-17T03:24:43.191+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:41+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:43.590+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:43.591+0000] {logging_mixin.py:188} WARNING -  22%|##2       | 134/600 [02:42<12:08,  1.56s/it]
[2024-07-17T03:24:44.722+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:43+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:45.115+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
[2024-07-17T03:24:45.116+0000] {logging_mixin.py:188} WARNING -  22%|##2       | 135/600 [02:44<12:01,  1.55s/it]
[2024-07-17T03:24:46.255+0000] {bid_ask_dag.py:86} INFO - Threshold! {'orderbook_timestamp': '2024-07-17T03:24:44+00:00', 'book': 'usd_mxn', 'bid': 17.61, 'ask': 17.63, 'spread': 0.11344299489506282}
[2024-07-17T03:24:46.668+0000] {bid_ask_dag.py:43} ERROR - Request to webhook returned an error 404, the response is: no_service
